Employee ID,Gender,Days in Company,Office,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe32003500350031003700,Male,620,Rio de Janeiro,No,4,8.0,9.5,0.86
fffe3700330033003700,Male,508,Sao Paulo,No,2,6.0,6.3,0.62
fffe32003300360036003800,Male,676,Rio de Janeiro,Yes,3,5.0,5.2,0.41
fffe31003100380035003700,Male,558,Rio de Janeiro,Yes,1,4.0,5.1,0.38
fffe32003700330031003200,Female,686,Rio de Janeiro,Yes,2,5.0,5.9,0.41
fffe32003300390039003100,Female,528,Rio de Janeiro,No,2,5.0,5.8,0.46
fffe32003000340034003200,Female,588,Rio de Janeiro,No,2,4.0,5.9,0.44
fffe32003400310034003700,Female,504,Sao Paulo,No,1,1.0,3.2,0.24
fffe32003100320031003200,Female,677,Rio de Janeiro,Yes,2,4.0,6.1,0.39
fffe31003900340030003200,Female,704,Rio de Janeiro,Yes,3,5.0,5.7,
fffe3800360038003500,Female,687,Rio de Janeiro,No,2,4.0,7.5,0.53
fffe3400380036003000,Female,409,Rio de Janeiro,No,2,,6.0,0.53
fffe3900390035003300,Female,677,Rio de Janeiro,No,2,2.0,3.9,0.21
fffe31003300360033003500,Male,445,Rio de Janeiro,No,4,8.0,8.4,0.77
fffe31003000350034003500,Female,375,Sao Paulo,Yes,1,2.0,6.0,0.37
fffe3900360034003800,Male,455,Rio de Janeiro,No,3,8.0,,0.93
fffe31003200360030003700,Female,480,Rio de Janeiro,Yes,4,7.0,,0.67
fffe3600350037003000,Male,658,Rio de Janeiro,Yes,1,3.0,4.9,0.38
fffe31003700330038003800,Male,573,Sao Paulo,Yes,3,4.0,6.3,0.47
fffe31003500390038003400,Male,488,Rio de Janeiro,No,4,8.0,8.0,0.69
fffe3300360037003100,Male,411,Rio de Janeiro,No,2,7.0,7.1,0.72
fffe32003500350032003000,Male,554,Rio de Janeiro,No,4,8.0,7.3,0.73
fffe33003300350035003900,Female,600,Sao Paulo,No,4,8.0,8.2,0.72
fffe31003700330038003900,Female,485,Sao Paulo,No,2,6.0,7.1,0.58
fffe32003500310036003900,Female,666,Rio de Janeiro,Yes,2,5.0,4.5,0.38
fffe33003200390034003100,Female,649,Rio de Janeiro,Yes,1,4.0,5.0,0.36
fffe32003000360039003500,Male,424,Rio de Janeiro,No,2,5.0,4.2,0.32
fffe3200370034003700,Male,674,Sao Paulo,Yes,1,3.0,4.8,0.35
fffe32003600310032003100,Female,464,Rio de Janeiro,Yes,4,8.0,9.4,0.83
fffe31003800310037003600,Male,458,Rio de Janeiro,Yes,4,7.0,7.9,0.73
fffe3300310034003800,Male,678,Sao Paulo,Yes,0,2.0,2.1,0.15
fffe31003500390033003400,Male,432,Rio de Janeiro,Yes,2,5.0,4.2,0.3
fffe3700370039003400,Male,640,Rio de Janeiro,No,1,3.0,6.6,0.47
fffe31003200350033003500,Female,563,Sao Paulo,No,4,6.0,7.1,0.68
fffe3600330034003100,Male,509,Sao Paulo,No,5,10.0,9.7,0.87
fffe3800350034003900,Female,586,Sao Paulo,Yes,1,2.0,5.5,0.4
fffe31003800360032003600,Female,589,Rio de Janeiro,No,1,3.0,5.2,0.43
fffe31003400390031003500,Male,719,Entebbe,No,4,7.0,8.4,0.64
fffe32003600360038003900,Male,513,Sao Paulo,No,2,3.0,3.4,0.26
fffe3500340031003000,Male,682,Rio de Janeiro,No,2,4.0,7.2,0.59
fffe32003700350037003900,Male,475,Rio de Janeiro,No,2,6.0,7.0,0.52
fffe3500340033003400,Female,462,Rio de Janeiro,No,2,5.0,7.3,0.56
fffe3100350038003300,Male,574,Rio de Janeiro,No,3,6.0,6.5,0.56
fffe3200320039003200,Female,409,Rio de Janeiro,Yes,0,1.0,,0.25
fffe3100390036003900,Male,381,Rio de Janeiro,No,1,4.0,5.8,0.53
fffe32003900340036003400,Male,716,Rio de Janeiro,No,2,4.0,6.2,0.4
fffe3200380030003000,Female,630,Rio de Janeiro,No,2,4.0,4.2,0.31
fffe3100380034003500,Male,650,Sao Paulo,No,3,,8.9,0.83
fffe33003200310037003800,Male,677,Rio de Janeiro,No,1,5.0,6.6,0.54
fffe31003700310036003200,Female,621,Rio de Janeiro,Yes,2,,5.5,0.36
fffe33003100370039003200,Male,699,Sao Paulo,No,2,6.0,7.5,0.55
fffe32003600320034003600,Male,544,Rio de Janeiro,Yes,1,2.0,3.8,0.22
fffe32003000300034003100,Male,457,Rio de Janeiro,Yes,4,,6.9,0.69
fffe31003700370038003300,Female,712,Sao Paulo,Yes,3,5.0,5.0,0.4
fffe3700360038003900,Male,486,Rio de Janeiro,Yes,3,6.0,7.9,0.64
fffe33003400330038003800,Male,403,Rio de Janeiro,Yes,3,5.0,6.5,0.48
fffe31003900350036003300,Female,451,Rio de Janeiro,Yes,1,3.0,5.2,0.39
fffe33003400330036003300,Female,545,Rio de Janeiro,Yes,3,5.0,5.6,0.4
fffe31003100360033003300,Female,637,Sao Paulo,Yes,2,4.0,6.2,0.49
fffe31003000340030003900,Male,540,Rio de Janeiro,Yes,2,4.0,,0.16
fffe3400300032003700,Female,566,Rio de Janeiro,No,2,2.0,3.9,0.29
fffe3800390038003100,Male,577,Rio de Janeiro,Yes,2,5.0,6.1,0.41
fffe32003700320030003400,Male,415,Rio de Janeiro,Yes,2,5.0,5.5,0.37
fffe3300380031003800,Male,493,Sao Paulo,No,3,6.0,8.6,0.68
fffe32003600360038003300,Female,612,Rio de Janeiro,Yes,2,5.0,7.1,0.58
fffe31003600320037003300,Female,594,Rio de Janeiro,No,2,6.0,6.9,0.55
fffe31003800320037003400,Male,435,Rio de Janeiro,No,2,6.0,7.7,
fffe32003700330034003900,Female,513,Sao Paulo,Yes,2,3.0,6.9,0.5
fffe31003200310032003900,Male,608,Entebbe,No,2,,6.3,0.57
fffe32003500340038003800,Male,367,Sao Paulo,Yes,2,3.0,6.3,0.44
fffe32003800370032003300,Male,561,Rio de Janeiro,Yes,2,3.0,5.7,0.37
fffe3100380031003800,Female,670,Rio de Janeiro,No,2,6.0,,0.61
fffe31003100340036003300,Female,405,Rio de Janeiro,No,1,1.0,2.5,
fffe32003800360035003900,Male,702,Rio de Janeiro,No,3,7.0,6.3,0.62
fffe33003400370039003500,Male,598,Sao Paulo,No,2,4.0,6.7,0.57
fffe31003100310039003000,Female,682,Rio de Janeiro,Yes,1,,1.9,0.03
fffe31003700370039003900,Male,723,Sao Paulo,Yes,2,3.0,4.6,
fffe32003500390035003800,Male,454,Rio de Janeiro,Yes,3,5.0,4.9,0.37
fffe33003000350037003300,Male,690,Rio de Janeiro,Yes,1,4.0,5.4,0.35
fffe3500380033003400,Male,375,Rio de Janeiro,No,4,6.0,7.0,0.55
fffe32003100300032003900,Female,642,Rio de Janeiro,Yes,2,,,0.18
fffe33003300360038003400,Female,564,Rio de Janeiro,Yes,2,4.0,6.5,0.61
fffe3600300031003100,Male,660,Sao Paulo,Yes,2,3.0,4.0,0.2
fffe3200390033003200,Female,614,Sao Paulo,Yes,0,1.0,4.0,0.2
fffe31003000300038003500,Female,477,Sao Paulo,No,3,7.0,,0.64
fffe31003300380036003400,Female,453,Rio de Janeiro,No,2,6.0,7.2,
fffe31003800310031003800,Female,658,Rio de Janeiro,No,1,2.0,,0.43
fffe32003300320031003800,Female,467,Rio de Janeiro,Yes,1,3.0,3.7,0.17
fffe31003500380038003100,Female,549,Rio de Janeiro,Yes,2,2.0,,
fffe3100360039003600,Male,382,Rio de Janeiro,No,2,4.0,5.2,0.47
fffe31003100360030003000,Male,478,Rio de Janeiro,No,0,1.0,2.8,0.12
fffe32003000300032003600,Female,482,Rio de Janeiro,No,5,10.0,,1.0
fffe31003300320037003300,Female,622,Sao Paulo,No,3,6.0,8.2,0.65
fffe31003300340033003900,Female,447,Rio de Janeiro,Yes,3,4.0,5.5,0.42
fffe3900300030003000,Female,535,Rio de Janeiro,No,1,1.0,3.6,0.28
fffe31003500370039003900,Male,542,Sao Paulo,Yes,2,5.0,6.9,0.67
fffe31003200390033003300,Female,560,Sao Paulo,No,5,9.0,9.4,0.88
fffe33003400370035003500,Male,720,Rio de Janeiro,Yes,1,3.0,3.6,0.29
fffe33003100310033003900,Male,403,Rio de Janeiro,No,2,5.0,6.8,0.6
fffe31003400380030003200,Male,589,Rio de Janeiro,Yes,0,1.0,3.8,0.17
fffe31003500350037003400,Female,687,Sao Paulo,Yes,1,2.0,1.6,0.08
fffe31003200330039003800,Male,395,Rio de Janeiro,No,2,4.0,5.4,0.48
fffe31003500380030003300,Female,373,Rio de Janeiro,No,2,4.0,7.3,0.51
fffe33003400310032003100,Female,662,Rio de Janeiro,Yes,0,2.0,4.0,0.3
fffe32003400320030003700,Female,693,Rio de Janeiro,No,2,4.0,7.0,0.54
fffe33003100330031003100,Female,708,Rio de Janeiro,No,4,8.0,7.8,0.74
fffe32003000360038003100,Female,548,Sao Paulo,No,1,2.0,2.5,
fffe32003200380032003800,Male,490,Rio de Janeiro,Yes,1,3.0,3.4,0.29
fffe33003300390038003100,Male,521,Sao Paulo,No,3,6.0,7.4,0.52
fffe3100340039003700,Female,551,Sao Paulo,No,3,6.0,6.6,0.46
fffe32003500330035003800,Female,651,Rio de Janeiro,No,1,3.0,4.7,0.37
fffe32003700340037003100,Male,628,Rio de Janeiro,Yes,1,4.0,4.7,0.36
fffe3200370031003400,Male,721,Sao Paulo,No,2,5.0,4.9,0.39
fffe32003500320036003800,Male,408,Rio de Janeiro,No,2,6.0,8.7,0.7
fffe32003800350038003400,Female,418,Sao Paulo,No,2,4.0,5.6,0.38
fffe32003600330031003300,Male,499,Rio de Janeiro,Yes,5,9.0,9.4,0.88
fffe3900370038003000,Male,520,Rio de Janeiro,Yes,1,2.0,3.6,0.22
fffe33003100300030003300,Female,479,Rio de Janeiro,No,3,6.0,7.2,0.63
fffe3300320036003700,Male,513,Rio de Janeiro,No,4,8.0,,0.68
fffe3300330037003700,Male,496,Sao Paulo,No,2,5.0,7.2,0.66
fffe3200390036003400,Female,450,Rio de Janeiro,Yes,2,5.0,6.5,0.49
fffe31003400300030003200,Male,408,Sao Paulo,No,3,7.0,,0.77
fffe3200360035003800,Male,395,Rio de Janeiro,No,1,2.0,5.2,0.44
fffe31003300370037003200,Female,565,Entebbe,No,2,4.0,,0.6
fffe31003600320033003200,Male,660,Rio de Janeiro,Yes,0,1.0,,0.2
fffe31003800380033003700,Female,699,Rio de Janeiro,Yes,2,4.0,5.5,0.45
fffe32003800380038003000,Female,485,Sao Paulo,Yes,0,1.0,4.1,0.2
fffe3100350038003500,Male,575,Rio de Janeiro,No,5,10.0,9.2,0.75
fffe32003900330039003500,Female,465,Sao Paulo,Yes,1,1.0,2.6,0.09
fffe32003300380032003300,Female,698,Rio de Janeiro,No,1,2.0,5.5,0.39
fffe31003900330036003000,Male,611,Rio de Janeiro,Yes,2,4.0,2.5,0.14
fffe32003300390033003400,Female,483,Rio de Janeiro,Yes,3,7.0,5.8,0.55
fffe32003000340030003800,Female,702,Rio de Janeiro,Yes,1,1.0,3.2,0.2
fffe32003600330037003100,Male,562,Sao Paulo,No,3,7.0,8.3,0.66
fffe32003700300032003200,Male,504,Rio de Janeiro,No,1,3.0,4.6,0.38
fffe3600390032003600,Female,403,Sao Paulo,No,0,,4.1,0.26
fffe31003100320039003300,Female,719,Rio de Janeiro,No,2,4.0,6.8,0.46
fffe31003600340037003100,Male,718,Rio de Janeiro,Yes,1,3.0,4.9,0.43
fffe32003900390038003200,Male,601,Rio de Janeiro,No,3,6.0,6.4,0.51
fffe3100370031003500,Male,391,Rio de Janeiro,No,0,1.0,,0.16
fffe31003500320032003000,Female,722,Rio de Janeiro,No,2,4.0,6.9,0.5
fffe32003900350036003600,Female,567,Rio de Janeiro,No,2,5.0,6.0,0.55
fffe32003800320038003800,Female,582,Rio de Janeiro,Yes,3,5.0,6.5,0.5
fffe33003400370037003000,Female,412,Sao Paulo,Yes,1,2.0,5.7,0.48
fffe31003300370034003400,Female,470,Rio de Janeiro,Yes,3,6.0,5.7,
fffe3200350034003000,Male,690,Rio de Janeiro,No,2,5.0,7.6,0.6
fffe31003700340039003100,Male,398,Rio de Janeiro,No,3,5.0,6.0,0.53
fffe31003400370039003700,Female,377,Sao Paulo,Yes,1,3.0,5.6,0.34
fffe33003300350035003700,Female,417,Sao Paulo,Yes,3,5.0,5.7,0.39
fffe3200390038003500,Female,409,Rio de Janeiro,No,3,4.0,6.3,0.43
fffe32003300310033003700,Male,455,Rio de Janeiro,Yes,3,7.0,6.7,0.63
fffe33003200310034003000,Male,585,Rio de Janeiro,Yes,3,6.0,4.7,0.43
fffe3500300038003300,Female,532,Sao Paulo,Yes,2,4.0,3.9,0.32
fffe32003400390036003200,Male,522,Rio de Janeiro,Yes,1,4.0,3.8,0.33
fffe31003600330031003500,Female,513,Sao Paulo,Yes,0,1.0,3.9,0.21
fffe32003200390038003700,Male,552,Rio de Janeiro,No,4,8.0,6.7,0.65
fffe33003000390039003100,Female,656,Sao Paulo,Yes,2,2.0,3.5,0.27
fffe33003000300037003700,Female,524,Rio de Janeiro,No,3,8.0,7.9,0.76
fffe32003000390039003700,Female,524,Rio de Janeiro,Yes,1,1.0,2.0,0.04
fffe32003600380038003500,Female,374,Sao Paulo,No,0,1.0,1.7,0.13
fffe3900340032003800,Female,731,Sao Paulo,Yes,1,4.0,6.7,0.5
fffe3700320030003100,Female,424,Rio de Janeiro,Yes,1,3.0,3.2,0.11
fffe31003000380032003000,Female,593,Sao Paulo,Yes,1,2.0,4.9,0.42
fffe32003000380034003700,Male,408,Rio de Janeiro,No,3,6.0,8.8,0.7
fffe32003700390037003600,Male,458,Rio de Janeiro,Yes,3,5.0,6.2,0.41
fffe31003900350030003000,Male,492,Sao Paulo,No,1,3.0,4.2,0.25
fffe31003200360035003400,Female,569,Sao Paulo,Yes,0,2.0,3.3,0.18
fffe33003000390039003200,Female,723,Rio de Janeiro,No,1,2.0,5.2,0.28
fffe32003700300030003900,Male,720,Rio de Janeiro,Yes,2,3.0,6.4,0.44
fffe31003000300036003700,Female,489,Sao Paulo,No,3,6.0,6.6,0.52
fffe31003700390032003500,Female,652,Rio de Janeiro,Yes,1,2.0,4.8,0.28
fffe31003900370032003900,Female,631,Sao Paulo,No,2,5.0,6.2,0.53
fffe31003900300038003900,Female,585,Rio de Janeiro,Yes,0,2.0,4.7,0.27
fffe3600320033003700,Female,437,Rio de Janeiro,No,0,1.0,3.1,0.14
fffe31003500350032003200,Female,381,Sao Paulo,No,3,6.0,6.0,0.53
fffe3300390031003300,Male,374,Sao Paulo,Yes,1,2.0,,0.22
fffe32003300380036003600,Female,536,Rio de Janeiro,Yes,1,2.0,3.3,0.24
fffe31003800320036003900,Female,726,Sao Paulo,No,3,6.0,8.1,0.67
fffe32003600300031003000,Female,460,Sao Paulo,Yes,2,4.0,6.2,0.38
fffe33003300350037003700,Male,434,Rio de Janeiro,Yes,2,6.0,6.9,0.65
fffe31003300350033003700,Female,432,Rio de Janeiro,No,1,3.0,5.5,0.46
fffe33003200360038003800,Female,687,Rio de Janeiro,No,3,5.0,4.2,0.31
fffe3200320031003100,Female,718,Rio de Janeiro,No,3,7.0,6.1,0.55
fffe3400320036003800,Female,449,Rio de Janeiro,Yes,2,4.0,,0.4
fffe370038003800,Female,467,Sao Paulo,No,0,1.0,0.0,0.0
fffe360030003400,Female,478,Sao Paulo,No,4,7.0,6.2,0.51
fffe3100310038003900,Female,509,Rio de Janeiro,Yes,3,5.0,,0.37
fffe33003200300031003200,Female,639,Sao Paulo,Yes,1,3.0,4.7,0.23
fffe32003700360039003600,Female,443,Rio de Janeiro,Yes,2,4.0,5.1,0.41
fffe33003100340030003200,Female,550,Rio de Janeiro,No,1,2.0,4.7,0.27
fffe320031003200,Male,514,Rio de Janeiro,Yes,1,3.0,6.1,0.41
fffe33003400310032003900,Female,383,Sao Paulo,No,2,4.0,2.7,0.16
fffe3600390039003600,Male,502,Rio de Janeiro,No,4,7.0,6.9,0.66
fffe32003400390032003800,Female,688,Rio de Janeiro,Yes,3,6.0,5.9,0.49
fffe3500350033003800,Female,554,Sao Paulo,Yes,0,2.0,,0.34
fffe3100330032003200,Female,576,Rio de Janeiro,No,1,3.0,4.4,0.29
fffe32003600390032003600,Male,374,Rio de Janeiro,Yes,3,5.0,6.5,0.47
fffe3900300038003900,Male,463,Sao Paulo,Yes,0,1.0,,0.07
fffe33003100330034003900,Female,523,Rio de Janeiro,Yes,2,4.0,4.6,0.31
fffe32003700350039003200,Female,650,Sao Paulo,No,2,5.0,6.8,0.65
fffe31003600360031003100,Female,455,Rio de Janeiro,Yes,1,,2.1,0.12
fffe31003500320031003500,Female,665,Rio de Janeiro,No,3,5.0,4.8,
fffe32003700300034003200,Male,669,Sao Paulo,Yes,2,5.0,6.5,0.51
fffe33003000310031003200,Male,391,Sao Paulo,Yes,1,2.0,3.6,0.2
fffe33003000370030003400,Female,535,Rio de Janeiro,Yes,1,2.0,3.9,0.25
fffe33003100330038003200,Male,448,Rio de Janeiro,No,2,6.0,6.4,0.57
fffe33003100390039003500,Female,436,Rio de Janeiro,Yes,3,5.0,5.2,0.48
fffe33003000300037003100,Male,608,Rio de Janeiro,No,2,5.0,7.6,0.73
fffe31003100310031003600,Female,517,Rio de Janeiro,Yes,0,1.0,3.8,0.22
fffe31003500320038003900,Female,657,Rio de Janeiro,No,2,5.0,7.7,0.59
fffe3800310039003600,Male,654,Sao Paulo,Yes,1,3.0,5.5,0.33
fffe3500380033003500,Male,506,Rio de Janeiro,Yes,2,5.0,4.1,
fffe31003700350034003000,Male,506,Rio de Janeiro,No,2,5.0,7.4,0.55
fffe3600340035003000,Male,711,Rio de Janeiro,No,1,4.0,4.8,0.36
fffe3400310037003400,Male,447,Rio de Janeiro,Yes,1,3.0,4.2,0.27
fffe32003400320034003600,Female,489,Sao Paulo,Yes,2,4.0,5.9,0.41
fffe32003200300030003000,Female,693,Rio de Janeiro,No,3,6.0,6.0,0.53
fffe32003600340039003400,Female,673,Rio de Janeiro,No,4,8.0,9.0,0.74
fffe32003200340031003200,Female,725,Sao Paulo,Yes,1,,4.2,0.33
fffe32003100320031003400,Male,583,Sao Paulo,No,2,6.0,6.7,0.54
fffe31003000380033003800,Female,412,Rio de Janeiro,Yes,3,4.0,,0.38
fffe32003500360034003500,Male,549,Rio de Janeiro,Yes,3,6.0,6.1,0.56
fffe3500340037003800,Male,395,Rio de Janeiro,No,1,3.0,5.2,0.32
fffe3500300039003500,Female,451,Sao Paulo,No,4,8.0,,
fffe31003700310033003300,Male,692,Rio de Janeiro,No,4,7.0,6.7,0.51
fffe33003100320035003900,Female,582,Rio de Janeiro,Yes,2,4.0,5.6,0.35
fffe31003900350039003800,Male,492,Rio de Janeiro,No,1,2.0,5.3,0.49
fffe31003400300032003600,Female,377,Rio de Janeiro,Yes,4,6.0,7.7,0.67
fffe3300340034003400,Female,480,Rio de Janeiro,No,2,4.0,3.5,0.29
fffe3600340032003600,Male,497,Rio de Janeiro,Yes,1,2.0,,0.3
fffe32003900320034003800,Male,435,Rio de Janeiro,No,2,4.0,4.7,0.4
fffe3400310031003400,Male,679,Rio de Janeiro,Yes,3,6.0,5.0,0.35
fffe31003400350037003800,Male,425,Rio de Janeiro,No,4,,6.4,
fffe32003600310038003600,Female,508,Rio de Janeiro,Yes,1,2.0,4.7,0.23
fffe3500340033003000,Female,652,Rio de Janeiro,No,3,6.0,6.6,
fffe31003000340032003400,Male,453,Sao Paulo,Yes,1,4.0,6.4,0.41
fffe32003700390036003800,Male,619,Rio de Janeiro,Yes,3,6.0,7.3,0.59
fffe32003200340035003000,Female,406,Sao Paulo,Yes,1,4.0,5.1,0.39
fffe31003900370030003900,Male,537,Sao Paulo,No,2,5.0,,0.52
fffe32003000300039003400,Female,479,Sao Paulo,Yes,1,4.0,6.0,0.44
fffe31003200340036003200,Male,608,Rio de Janeiro,No,4,7.0,7.6,0.68
fffe3700390033003200,Female,503,Sao Paulo,No,2,6.0,6.3,
fffe31003300340030003800,Male,490,Rio de Janeiro,No,2,4.0,6.0,0.42
fffe32003300380032003700,Male,689,Rio de Janeiro,Yes,3,5.0,6.3,0.44
fffe3500330032003400,Male,715,Rio de Janeiro,No,3,5.0,,0.38
fffe32003600370038003300,Female,479,Rio de Janeiro,No,4,6.0,7.2,0.64
fffe32003400350036003900,Female,472,Rio de Janeiro,No,2,3.0,3.4,0.18
fffe32003100300035003300,Male,505,Rio de Janeiro,No,2,,7.3,0.69
fffe3100340030003400,Male,462,Rio de Janeiro,No,2,4.0,5.9,0.39
fffe32003400360037003100,Female,694,Sao Paulo,Yes,2,4.0,4.0,0.32
fffe31003200310034003800,Male,545,Rio de Janeiro,No,2,6.0,6.1,0.58
fffe3600390034003300,Male,531,Rio de Janeiro,Yes,4,7.0,5.6,0.49
fffe31003600340035003400,Male,455,Rio de Janeiro,No,3,5.0,6.1,0.6
fffe32003700320039003600,Male,391,Rio de Janeiro,No,2,6.0,8.1,0.65
fffe31003600350038003500,Female,404,Rio de Janeiro,Yes,3,4.0,5.2,0.29
fffe31003100370037003800,Male,529,Rio de Janeiro,Yes,0,1.0,3.1,0.17
fffe31003800340039003300,Female,445,Sao Paulo,No,3,6.0,6.1,0.56
fffe3200340030003100,Female,431,Rio de Janeiro,Yes,3,6.0,5.6,0.43
fffe3300330030003900,Male,389,Rio de Janeiro,No,2,4.0,,0.66
fffe31003800390039003900,Female,577,Rio de Janeiro,Yes,1,2.0,4.5,0.29
fffe32003600330038003300,Male,540,Sao Paulo,Yes,3,6.0,6.6,0.65
fffe3800350031003400,Female,498,Rio de Janeiro,Yes,1,,6.2,0.44
fffe32003200390036003000,Female,416,Rio de Janeiro,No,4,7.0,7.0,0.6
fffe31003400300037003700,Female,410,Rio de Janeiro,Yes,3,5.0,5.4,0.34
fffe31003700330037003300,Male,692,Sao Paulo,Yes,1,2.0,,0.15
fffe3600380037003400,Female,384,Rio de Janeiro,Yes,2,4.0,5.5,0.33
fffe31003600300033003900,Female,616,Rio de Janeiro,Yes,3,6.0,4.6,0.35
fffe31003300320039003100,Male,423,Rio de Janeiro,No,5,9.0,7.8,0.79
fffe31003300360031003500,Female,683,Rio de Janeiro,Yes,1,4.0,4.8,0.41
fffe32003400300038003500,Male,522,Rio de Janeiro,No,4,8.0,9.6,0.86
fffe33003200360037003700,Female,430,Rio de Janeiro,Yes,3,7.0,8.0,0.8
fffe31003600320032003000,Female,422,Sao Paulo,Yes,3,5.0,5.1,0.32
fffe33003300320032003800,Female,500,Rio de Janeiro,No,3,6.0,8.7,0.76
fffe32003400370037003600,Female,575,Rio de Janeiro,Yes,0,1.0,2.6,0.15
fffe32003600350037003200,Female,551,Sao Paulo,No,3,5.0,5.7,0.54
fffe33003400380032003600,Male,477,Rio de Janeiro,No,4,8.0,8.8,0.7
fffe31003800340033003300,Female,544,Rio de Janeiro,No,3,7.0,7.7,0.57
fffe3300360038003800,Female,451,Sao Paulo,No,1,3.0,5.5,0.44
fffe3500320034003200,Female,571,Sao Paulo,No,3,6.0,4.9,0.32
fffe31003300370031003500,Female,498,Sao Paulo,No,3,5.0,4.7,0.38
fffe33003400300033003300,Male,595,Sao Paulo,No,4,7.0,9.2,0.82
fffe31003900380033003500,Male,624,Sao Paulo,No,3,7.0,6.2,0.58
fffe32003200310036003200,Female,590,Rio de Janeiro,No,5,10.0,9.5,0.94
fffe31003200360030003000,Female,713,Rio de Janeiro,No,3,6.0,5.3,0.43
fffe32003200350037003700,Male,678,Sao Paulo,No,2,,8.3,0.64
fffe32003400330032003600,Female,569,Rio de Janeiro,Yes,1,4.0,6.8,0.5
fffe32003100320037003300,Female,645,Sao Paulo,Yes,5,,9.4,1.0
fffe3100390031003700,Male,416,Rio de Janeiro,No,3,5.0,,0.42
fffe31003000320037003900,Female,613,Sao Paulo,No,2,3.0,6.1,0.41
fffe32003800370037003400,Male,637,Rio de Janeiro,Yes,2,3.0,3.3,0.25
fffe33003300300038003600,Male,491,Rio de Janeiro,No,2,6.0,5.5,0.51
fffe3300330031003400,Male,429,Rio de Janeiro,Yes,1,3.0,,0.38
fffe32003200340031003300,Female,512,Sao Paulo,Yes,1,2.0,,0.0
fffe31003100380030003900,Male,466,Rio de Janeiro,No,2,7.0,8.8,0.8
fffe3100380031003700,Female,366,Rio de Janeiro,No,2,4.0,5.7,0.36
fffe31003200340031003000,Female,719,Rio de Janeiro,Yes,3,4.0,4.3,0.38
fffe32003300340032003800,Female,612,Sao Paulo,Yes,1,4.0,6.2,0.41
fffe3100310031003000,Female,559,Sao Paulo,No,3,5.0,7.1,0.64
fffe32003400350032003100,Female,444,Rio de Janeiro,Yes,2,5.0,3.7,0.3
fffe32003600340030003300,Male,479,Sao Paulo,No,3,6.0,5.7,0.44
fffe32003800320035003000,Male,462,Rio de Janeiro,No,1,1.0,3.6,0.15
fffe33003200340036003500,Female,480,Rio de Janeiro,No,4,8.0,7.5,0.71
fffe32003700360031003800,Male,726,Rio de Janeiro,No,2,5.0,6.8,0.54
fffe32003300320038003700,Female,714,Rio de Janeiro,Yes,2,3.0,5.7,0.44
fffe3100300032003800,Female,579,Rio de Janeiro,No,1,2.0,0.7,0.0
fffe3900350033003300,Female,508,Rio de Janeiro,Yes,1,4.0,,0.46
fffe32003600330030003800,Female,664,Rio de Janeiro,Yes,1,2.0,2.9,0.15
fffe3700380032003600,Male,584,Sao Paulo,Yes,2,,2.9,0.22
fffe31003400300031003000,Male,445,Sao Paulo,No,1,,1.3,0.06
fffe3500340038003500,Male,690,Rio de Janeiro,No,3,5.0,,0.55
fffe3500350033003200,Female,459,Rio de Janeiro,Yes,3,7.0,7.5,0.77
fffe31003400360038003100,Male,566,Rio de Janeiro,No,2,3.0,6.3,0.48
fffe3800310030003700,Male,408,Rio de Janeiro,Yes,1,3.0,6.4,
fffe3700360037003600,Female,666,Rio de Janeiro,Yes,2,4.0,5.6,0.43
fffe32003800380039003400,Male,422,Rio de Janeiro,Yes,2,4.0,2.8,0.11
fffe32003600380039003300,Male,434,Rio de Janeiro,Yes,2,6.0,7.5,0.76
fffe31003800380034003600,Male,408,Rio de Janeiro,No,1,1.0,5.1,0.29
fffe3700370036003600,Male,500,Rio de Janeiro,Yes,4,7.0,6.4,0.63
fffe31003000380032003100,Female,581,Rio de Janeiro,Yes,3,7.0,7.1,0.58
fffe32003900340035003200,Female,391,Sao Paulo,Yes,2,5.0,5.8,0.48
fffe3300300039003100,Male,593,Rio de Janeiro,Yes,0,1.0,3.4,0.18
fffe32003100360035003500,Male,379,Sao Paulo,No,3,5.0,7.3,0.6
fffe32003400300030003600,Male,459,Sao Paulo,Yes,1,2.0,4.4,0.24
fffe3400330039003800,Female,392,Rio de Janeiro,Yes,2,,4.3,0.35
fffe33003000330037003300,Male,483,Rio de Janeiro,No,1,3.0,4.8,0.39
fffe31003300340030003000,Male,556,Rio de Janeiro,No,2,6.0,5.9,0.53
fffe32003600350032003600,Female,528,Rio de Janeiro,Yes,2,3.0,4.4,0.34
fffe32003100390033003100,Male,390,Sao Paulo,No,2,,6.4,0.54
fffe350035003400,Female,681,Sao Paulo,Yes,1,4.0,5.4,0.41
fffe31003100320037003300,Female,446,Rio de Janeiro,No,2,4.0,5.3,0.44
fffe3100300035003000,Female,628,Rio de Janeiro,Yes,0,1.0,2.1,0.12
fffe33003100380032003700,Female,386,Rio de Janeiro,Yes,3,5.0,6.7,0.45
fffe32003700360030003700,Male,523,Rio de Janeiro,No,2,5.0,4.3,0.36
fffe350030003300,Male,400,Rio de Janeiro,No,0,1.0,0.2,0.0
fffe33003400360036003500,Male,628,Rio de Janeiro,Yes,2,3.0,4.0,0.31
fffe31003300300039003700,Female,460,Rio de Janeiro,No,3,8.0,9.5,0.93
